sample_accession,library_source,toplevel_rank,tax_id,study_accession,run_accession,secondary_sample_accession,experiment_accession,scientific_name,instrument_platform,instrument_model,library_layout,library_strategy,library_selection,read_count,base_count,fastq_ftp,sra_ftp,class_id,class_name,fastq_filename
SAMEA104171069,TRANSCRIPTOMIC,Eukaryota,138176,PRJEB21674,ERR2041025,ERS1830087,ERX2100082,Desmochloris halophila,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,9080051.0,1634409180.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/005/ERR2041025/ERR2041025_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR204/005/ERR2041025,33103,Ulvophyceae,ERR2041025_2.fastq.gz
SAMEA104171111,TRANSCRIPTOMIC,Eukaryota,1471368,PRJEB21674,ERR2041067,ERS1830129,ERX2100124,Botryococcus terribilis,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,12319183.0,2217452940.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/007/ERR2041067/ERR2041067_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR204/007/ERR2041067,75966,Trebouxiophyceae,ERR2041067_1.fastq.gz
SAMEA104171111,TRANSCRIPTOMIC,Eukaryota,1471368,PRJEB21674,ERR2041067,ERS1830129,ERX2100124,Botryococcus terribilis,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,12319183.0,2217452940.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/007/ERR2041067/ERR2041067_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR204/007/ERR2041067,75966,Trebouxiophyceae,ERR2041067_2.fastq.gz
SAMEA104171184,TRANSCRIPTOMIC,Eukaryota,305493,PRJEB21674,ERR2041140,ERS1830202,ERX2100197,Eucheuma denticulatum,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,13874715.0,2497448700.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/000/ERR2041140/ERR2041140_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR204/000/ERR2041140,2806,Florideophyceae,ERR2041140_1.fastq.gz
SAMEA104171184,TRANSCRIPTOMIC,Eukaryota,305493,PRJEB21674,ERR2041140,ERS1830202,ERX2100197,Eucheuma denticulatum,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,13874715.0,2497448700.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/000/ERR2041140/ERR2041140_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR204/000/ERR2041140,2806,Florideophyceae,ERR2041140_2.fastq.gz
SAMEA104286024,GENOMIC,Eukaryota,1538716,PRJEB22188,ERR2114819,ERS1911002,ERX2171683,Pristionchus fissidentatus,ILLUMINA,Illumina MiSeq,PAIRED,WGS,unspecified,10178670.0,5089335000.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/009/ERR2114819/ERR2114819_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR211/009/ERR2114819,119089,Chromadorea,ERR2114819_1.fastq.gz
SAMEA104286024,GENOMIC,Eukaryota,1538716,PRJEB22188,ERR2114819,ERS1911002,ERX2171683,Pristionchus fissidentatus,ILLUMINA,Illumina MiSeq,PAIRED,WGS,unspecified,10178670.0,5089335000.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/009/ERR2114819/ERR2114819_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR211/009/ERR2114819,119089,Chromadorea,ERR2114819_2.fastq.gz
SAMEA104286024,GENOMIC,Eukaryota,1538716,PRJEB22188,ERR2114820,ERS1911002,ERX2171684,Pristionchus fissidentatus,ILLUMINA,Illumina MiSeq,PAIRED,WGS,unspecified,10364001.0,5182000500.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/000/ERR2114820/ERR2114820_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR211/000/ERR2114820,119089,Chromadorea,ERR2114820_1.fastq.gz
SAMEA104286024,GENOMIC,Eukaryota,1538716,PRJEB22188,ERR2114820,ERS1911002,ERX2171684,Pristionchus fissidentatus,ILLUMINA,Illumina MiSeq,PAIRED,WGS,unspecified,10364001.0,5182000500.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/000/ERR2114820/ERR2114820_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR211/000/ERR2114820,119089,Chromadorea,ERR2114820_2.fastq.gz
SAMEA104286024,GENOMIC,Eukaryota,1538716,PRJEB22188,ERR2114821,ERS1911002,ERX2171685,Pristionchus fissidentatus,ILLUMINA,Illumina HiSeq 3000,PAIRED,WGS,unspecified,24619285.0,7359079967.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/001/ERR2114821/ERR2114821_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR211/001/ERR2114821,119089,Chromadorea,ERR2114821_1.fastq.gz
SAMEA104286024,GENOMIC,Eukaryota,1538716,PRJEB22188,ERR2114821,ERS1911002,ERX2171685,Pristionchus fissidentatus,ILLUMINA,Illumina HiSeq 3000,PAIRED,WGS,unspecified,24619285.0,7359079967.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/001/ERR2114821/ERR2114821_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR211/001/ERR2114821,119089,Chromadorea,ERR2114821_2.fastq.gz
SAMEA104286024,GENOMIC,Eukaryota,1538716,PRJEB22188,ERR2114822,ERS1911002,ERX2171686,Pristionchus fissidentatus,ILLUMINA,Illumina HiSeq 3000,PAIRED,WGS,unspecified,26687002.0,7985725825.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/002/ERR2114822/ERR2114822_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR211/002/ERR2114822,119089,Chromadorea,ERR2114822_1.fastq.gz
SAMEA104286024,GENOMIC,Eukaryota,1538716,PRJEB22188,ERR2114822,ERS1911002,ERX2171686,Pristionchus fissidentatus,ILLUMINA,Illumina HiSeq 3000,PAIRED,WGS,unspecified,26687002.0,7985725825.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/002/ERR2114822/ERR2114822_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR211/002/ERR2114822,119089,Chromadorea,ERR2114822_2.fastq.gz
SAMEA104286024,GENOMIC,Eukaryota,1538716,PRJEB22188,ERR2114823,ERS1911002,ERX2171687,Pristionchus fissidentatus,ILLUMINA,Illumina HiSeq 3000,PAIRED,WGS,unspecified,24766794.0,7439317112.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/003/ERR2114823/ERR2114823_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR211/003/ERR2114823,119089,Chromadorea,ERR2114823_1.fastq.gz
SAMEA104286024,GENOMIC,Eukaryota,1538716,PRJEB22188,ERR2114823,ERS1911002,ERX2171687,Pristionchus fissidentatus,ILLUMINA,Illumina HiSeq 3000,PAIRED,WGS,unspecified,24766794.0,7439317112.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/003/ERR2114823/ERR2114823_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR211/003/ERR2114823,119089,Chromadorea,ERR2114823_2.fastq.gz
SAMEA104286024,GENOMIC,Eukaryota,1538716,PRJEB22188,ERR2114824,ERS1911002,ERX2171688,Pristionchus fissidentatus,ILLUMINA,Illumina HiSeq 3000,PAIRED,WGS,unspecified,29715131.0,8926207777.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/004/ERR2114824/ERR2114824_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR211/004/ERR2114824,119089,Chromadorea,ERR2114824_1.fastq.gz
SAMEA104286024,GENOMIC,Eukaryota,1538716,PRJEB22188,ERR2114824,ERS1911002,ERX2171688,Pristionchus fissidentatus,ILLUMINA,Illumina HiSeq 3000,PAIRED,WGS,unspecified,29715131.0,8926207777.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/004/ERR2114824/ERR2114824_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR211/004/ERR2114824,119089,Chromadorea,ERR2114824_2.fastq.gz
SAMEA104555385,GENOMIC,Eukaryota,286115,PRJEB24465,ERR2286106,ERS2166669,ERX2337632,Synchytrium endobioticum,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,unspecified,28326380.0,7052026809.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR228/006/ERR2286106/ERR2286106_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR228/006/ERR2286106,451435,Chytridiomycetes,ERR2286106_1.fastq.gz
SAMEA104555385,GENOMIC,Eukaryota,286115,PRJEB24465,ERR2286106,ERS2166669,ERX2337632,Synchytrium endobioticum,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,unspecified,28326380.0,7052026809.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR228/006/ERR2286106/ERR2286106_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR228/006/ERR2286106,451435,Chytridiomycetes,ERR2286106_2.fastq.gz
SAMEA104558785,TRANSCRIPTOMIC,Eukaryota,708069,PRJEB24744,ERR2277360,ERS2170069,ERX2328742,Mucor fuscus,ILLUMINA,Illumina HiSeq 1500,PAIRED,RNA-Seq,Inverse rRNA,25830140.0,5217688280.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR227/000/ERR2277360/ERR2277360_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR227/000/ERR2277360,2212703,Mucoromycetes,ERR2277360_1.fastq.gz
SAMEA104558785,TRANSCRIPTOMIC,Eukaryota,708069,PRJEB24744,ERR2277360,ERS2170069,ERX2328742,Mucor fuscus,ILLUMINA,Illumina HiSeq 1500,PAIRED,RNA-Seq,Inverse rRNA,25830140.0,5217688280.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR227/000/ERR2277360/ERR2277360_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR227/000/ERR2277360,2212703,Mucoromycetes,ERR2277360_2.fastq.gz
SAMEA104667327,TRANSCRIPTOMIC,Eukaryota,39921,PRJEB24933,ERR2365557,ERS2268710,ERX2413868,Silene viscosa,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,16813928.0,3362785600.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR236/007/ERR2365557/ERR2365557_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR236/007/ERR2365557,3398,Magnoliopsida,ERR2365557_1.fastq.gz
SAMEA104667327,TRANSCRIPTOMIC,Eukaryota,39921,PRJEB24933,ERR2365557,ERS2268710,ERX2413868,Silene viscosa,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,16813928.0,3362785600.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR236/007/ERR2365557/ERR2365557_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR236/007/ERR2365557,3398,Magnoliopsida,ERR2365557_2.fastq.gz
SAMEA104711405,GENOMIC,Bacteria,785,PRJEB25678,ERR2438057,ERS2312788,ERX2457240,Rickettsia typhi,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,600534.0,312277680.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR243/007/ERR2438057/ERR2438057_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR243/007/ERR2438057,28211,Alphaproteobacteria,ERR2438057_1.fastq.gz
SAMEA104711405,GENOMIC,Bacteria,785,PRJEB25678,ERR2438057,ERS2312788,ERX2457240,Rickettsia typhi,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,600534.0,312277680.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR243/007/ERR2438057/ERR2438057_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR243/007/ERR2438057,28211,Alphaproteobacteria,ERR2438057_2.fastq.gz
SAMEA1527983,GENOMIC,Bacteria,206,PRJEB2226,ERR175746,ERS150891,ERX151892,Campylobacter sputorum,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2545452.0,509090400.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/ERR175746/ERR175746_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR175/ERR175746,29547,Epsilonproteobacteria,ERR175746_1.fastq.gz
SAMEA1527983,GENOMIC,Bacteria,206,PRJEB2226,ERR175746,ERS150891,ERX151892,Campylobacter sputorum,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2545452.0,509090400.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/ERR175746/ERR175746_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR175/ERR175746,29547,Epsilonproteobacteria,ERR175746_2.fastq.gz
SAMEA1689225,TRANSCRIPTOMIC,Eukaryota,481883,PRJEB2884,ERR216304,ERS094883,ERX190969,Eublepharis macularius,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,7249250.0,1449850000.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216304/ERR216304_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR216/ERR216304,8504,Lepidosauria,ERR216304_1.fastq.gz
SAMEA1689225,TRANSCRIPTOMIC,Eukaryota,481883,PRJEB2884,ERR216304,ERS094883,ERX190969,Eublepharis macularius,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,7249250.0,1449850000.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216304/ERR216304_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR216/ERR216304,8504,Lepidosauria,ERR216304_2.fastq.gz
SAMEA1710498,GENOMIC,Bacteria,358742,PRJEB23845,ERR171262,ERS138171,ERX147151,[Clostridium] aldenense,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1417721.0,283544200.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/ERR171262/ERR171262_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR171/ERR171262,186801,Clostridia,ERR171262_1.fastq.gz
SAMEA1710498,GENOMIC,Bacteria,358742,PRJEB23845,ERR171262,ERS138171,ERX147151,[Clostridium] aldenense,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1417721.0,283544200.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/ERR171262/ERR171262_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR171/ERR171262,186801,Clostridia,ERR171262_2.fastq.gz
SAMEA24255418,TRANSCRIPTOMIC,Eukaryota,67003,PRJEB18542,ERR1752087,ERS1470455,ERX1819477,Trypanosoma theileri,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,RANDOM PCR,13231976.0,2381755680.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/007/ERR1752087/ERR1752087_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR175/007/ERR1752087,5653,Kinetoplastea,ERR1752087_1.fastq.gz
SAMEA24255418,TRANSCRIPTOMIC,Eukaryota,67003,PRJEB18542,ERR1752087,ERS1470455,ERX1819477,Trypanosoma theileri,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,RANDOM PCR,13231976.0,2381755680.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/007/ERR1752087/ERR1752087_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR175/007/ERR1752087,5653,Kinetoplastea,ERR1752087_2.fastq.gz
SAMEA3490732,GENOMIC,Bacteria,420998,PRJEB9969,ERR969821,ERS797881,ERX1046783,Jannaschia donghaensis,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,714140.0,353771384.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR969/ERR969821/ERR969821_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR969/ERR969821,28211,Alphaproteobacteria,ERR969821_1.fastq.gz
SAMEA3490732,GENOMIC,Bacteria,420998,PRJEB9969,ERR969821,ERS797881,ERX1046783,Jannaschia donghaensis,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,714140.0,353771384.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR969/ERR969821/ERR969821_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR969/ERR969821,28211,Alphaproteobacteria,ERR969821_2.fastq.gz
SAMEA3545323,GENOMIC,Bacteria,29363,PRJEB10915,ERR1022373,ERS852472,ERX1101307,Clostridium paraputrificum,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,3009739.0,601947800.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1022373/ERR1022373_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR102/003/ERR1022373,186801,Clostridia,ERR1022373_1.fastq.gz
SAMEA3545323,GENOMIC,Bacteria,29363,PRJEB10915,ERR1022373,ERS852472,ERX1101307,Clostridium paraputrificum,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,3009739.0,601947800.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1022373/ERR1022373_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR102/003/ERR1022373,186801,Clostridia,ERR1022373_2.fastq.gz
SAMEA3594581,GENOMIC,Eukaryota,171916,PRJEB11288,ERR1051010,ERS901730,ERX1131295,Heliconius melpomene rosina,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,90472315.0,18094463000.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1051010/ERR1051010_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR105/000/ERR1051010,50557,Insecta,ERR1051010_1.fastq.gz
SAMEA3594581,GENOMIC,Eukaryota,171916,PRJEB11288,ERR1051010,ERS901730,ERX1131295,Heliconius melpomene rosina,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,90472315.0,18094463000.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1051010/ERR1051010_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR105/000/ERR1051010,50557,Insecta,ERR1051010_2.fastq.gz
SAMEA3642787,GENOMIC,Bacteria,165695,PRJEB11584,ERR1103799,ERS949936,ERX1183344,Sphingobium,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM PCR,4513639.0,902580949.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/009/ERR1103799/ERR1103799_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR110/009/ERR1103799,28211,Alphaproteobacteria,ERR1103799_1.fastq.gz
SAMEA3642787,GENOMIC,Bacteria,165695,PRJEB11584,ERR1103799,ERS949936,ERX1183344,Sphingobium,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM PCR,4513639.0,902580949.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/009/ERR1103799/ERR1103799_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR110/009/ERR1103799,28211,Alphaproteobacteria,ERR1103799_2.fastq.gz
SAMEA3672119,GENOMIC,Eukaryota,253172,PRJEB11837,ERR1143555,ERS979268,ERX1222365,Halisarca dujardini,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,231641213.0,46791525026.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/005/ERR1143555/ERR1143555_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR114/005/ERR1143555,6042,Demospongiae,ERR1143555_1.fastq.gz
SAMEA3672119,GENOMIC,Eukaryota,253172,PRJEB11837,ERR1143555,ERS979268,ERX1222365,Halisarca dujardini,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,231641213.0,46791525026.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/005/ERR1143555/ERR1143555_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR114/005/ERR1143555,6042,Demospongiae,ERR1143555_2.fastq.gz
SAMEA4028810,GENOMIC,Eukaryota,473344,PRJEB12469,ERR1473899,ERS1199920,ERX1545046,Acanthochaenus luetkenii,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,64702855.0,19410856500.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473899/ERR1473899_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR147/009/ERR1473899,186623,Actinopteri,ERR1473899_1.fastq.gz
SAMEA4028810,GENOMIC,Eukaryota,473344,PRJEB12469,ERR1473899,ERS1199920,ERX1545046,Acanthochaenus luetkenii,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,64702855.0,19410856500.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473899/ERR1473899_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR147/009/ERR1473899,186623,Actinopteri,ERR1473899_2.fastq.gz
SAMEA4066697,TRANSCRIPTOMIC,Eukaryota,38674,PRJEB12462,ERR1715269,ERS1237807,ERX1785503,Onychomys torridus,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,37324624.0,2799346800.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1715269/ERR1715269_1.fastq.gz,,40674,Mammalia,ERR1715269_1.fastq.gz
SAMEA4066697,TRANSCRIPTOMIC,Eukaryota,38674,PRJEB12462,ERR1715269,ERS1237807,ERX1785503,Onychomys torridus,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,37324624.0,2799346800.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1715269/ERR1715269_2.fastq.gz,,40674,Mammalia,ERR1715269_2.fastq.gz
SAMEA4066697,TRANSCRIPTOMIC,Eukaryota,38674,PRJEB12462,ERR1715284,ERS1237807,ERX1785518,Onychomys torridus,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,37445256.0,2808394200.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/004/ERR1715284/ERR1715284_1.fastq.gz,,40674,Mammalia,ERR1715284_1.fastq.gz
SAMEA4066697,TRANSCRIPTOMIC,Eukaryota,38674,PRJEB12462,ERR1715284,ERS1237807,ERX1785518,Onychomys torridus,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,37445256.0,2808394200.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/004/ERR1715284/ERR1715284_2.fastq.gz,,40674,Mammalia,ERR1715284_2.fastq.gz
SAMEA4436748,TRANSCRIPTOMIC,Eukaryota,5821,PRJEB4572,ERR1658470,ERS1348197,ERX1728788,Plasmodium berghei,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,22720880.0,1704066000.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR165/000/ERR1658470/ERR1658470_1.fastq.gz,,422676,Aconoidasida,ERR1658470_1.fastq.gz
SAMEA4436748,TRANSCRIPTOMIC,Eukaryota,5821,PRJEB4572,ERR1658470,ERS1348197,ERX1728788,Plasmodium berghei,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,22720880.0,1704066000.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR165/000/ERR1658470/ERR1658470_2.fastq.gz,,422676,Aconoidasida,ERR1658470_2.fastq.gz
SAMEA4640852,GENOMIC,Eukaryota,391730,PRJEB26555,ERR2560498,ERS2461504,ERX2578842,Macropodium nivale,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,15969299.0,3193841156.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR256/008/ERR2560498/ERR2560498_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR256/008/ERR2560498,3398,Magnoliopsida,ERR2560498_1.fastq.gz
SAMEA4640852,GENOMIC,Eukaryota,391730,PRJEB26555,ERR2560498,ERS2461504,ERX2578842,Macropodium nivale,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,15969299.0,3193841156.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR256/008/ERR2560498/ERR2560498_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR256/008/ERR2560498,3398,Magnoliopsida,ERR2560498_2.fastq.gz
SAMEA4640852,GENOMIC,Eukaryota,391730,PRJEB26555,ERR2560499,ERS2461504,ERX2578843,Macropodium nivale,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,15972226.0,3194424751.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR256/009/ERR2560499/ERR2560499_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR256/009/ERR2560499,3398,Magnoliopsida,ERR2560499_1.fastq.gz
SAMEA4640852,GENOMIC,Eukaryota,391730,PRJEB26555,ERR2560499,ERS2461504,ERX2578843,Macropodium nivale,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,15972226.0,3194424751.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR256/009/ERR2560499/ERR2560499_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR256/009/ERR2560499,3398,Magnoliopsida,ERR2560499_2.fastq.gz
SAMEA4640852,GENOMIC,Eukaryota,391730,PRJEB26555,ERR2560500,ERS2461504,ERX2578844,Macropodium nivale,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,15971562.0,3194294519.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR256/000/ERR2560500/ERR2560500_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR256/000/ERR2560500,3398,Magnoliopsida,ERR2560500_1.fastq.gz
SAMEA4640852,GENOMIC,Eukaryota,391730,PRJEB26555,ERR2560500,ERS2461504,ERX2578844,Macropodium nivale,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,15971562.0,3194294519.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR256/000/ERR2560500/ERR2560500_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR256/000/ERR2560500,3398,Magnoliopsida,ERR2560500_2.fastq.gz
SAMEA4640852,GENOMIC,Eukaryota,391730,PRJEB26555,ERR2560501,ERS2461504,ERX2578845,Macropodium nivale,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,5584947.0,1116982073.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR256/001/ERR2560501/ERR2560501_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR256/001/ERR2560501,3398,Magnoliopsida,ERR2560501_1.fastq.gz
SAMEA4640852,GENOMIC,Eukaryota,391730,PRJEB26555,ERR2560501,ERS2461504,ERX2578845,Macropodium nivale,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,5584947.0,1116982073.0,ftp.sra.ebi.ac.uk/vol1/fastq/ERR256/001/ERR2560501/ERR2560501_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR256/001/ERR2560501,3398,Magnoliopsida,ERR2560501_2.fastq.gz
